START	1387300237923
RUN	1387300257215
PAUSE	1387300291757
RESUME	1387300565411
RUN	1387300571652
RUN	1387300600504
RUN	1387300625770
RUN	1387300671957
RUN	1387300913900
PAUSE	1387300978328
RESUME	1387301065744
RUN	1387301071395
RUN	1387301105204
PAUSE	1387301146225
RESUME	1387301456962
RUN	1387301461325
RUN	1387301540808
FINISH	1387301641346
